latitude,longitude,cluster_id,risk_score,risk_level,timestamp
26.40377753446897,81.14919652059646,1,0.033532129954589346,Low,2023-03-14 21:00:00
18.983581051700348,72.98157371757168,0,0.3763877592900916,Moderate,2023-08-28 01:00:00
12.841676638102877,77.66784274500712,2,0.9982100914106488,Critical,2023-11-03 22:00:00
18.81700861546812,72.84600637480382,0,0.3875820376383444,Moderate,2023-04-28 13:00:00
26.79099312502576,80.97635211343753,1,0.6494774426294303,Critical,2023-09-23 18:00:00
13.127866512582289,80.31722601765317,4,0.00929255510469551,Low,2023-06-28 08:00:00
13.690271257788304,80.1283206751932,-1,0.9957563781704897,Critical,2023-12-22 10:00:00
13.096196718798666,80.2605083461298,4,0.7505445582194391,Critical,2023-06-11 09:00:00
13.135410315407375,77.44842490955944,2,0.06809150210548318,Low,2023-01-28 10:00:00
28.706780514687857,77.05048061645286,3,0.18078421105137552,Low,2023-05-17 16:00:00
26.32699962060336,80.97005652217914,1,0.08608360644437572,Low,2023-11-19 04:00:00
26.73661096768358,81.31644330245913,-1,0.8690324609010638,Critical,2023-04-26 07:00:00
19.062973657441127,72.9146515050511,0,0.07321710218087234,Low,2023-12-28 14:00:00
13.752492087790564,77.38927956134677,-1,0.21242455127061927,Low,2023-04-08 13:00:00
26.807872975643534,80.97041681742503,1,0.17953597362983817,Low,2023-09-17 16:00:00
13.012032090078556,77.65169104426795,2,0.8714837247535273,Critical,2023-10-03 00:00:00
13.087025689535322,80.42792271669654,4,0.9832815609966457,Critical,2023-04-07 11:00:00
28.251763370589472,77.06461462777533,3,0.6318507738005027,Critical,2023-12-28 18:00:00
13.569487738912937,80.0974138489782,4,0.07320025437948226,Low,2023-09-15 12:00:00
27.02120411207303,81.03808478645325,1,0.053724348351874604,Low,2023-07-29 10:00:00
29.030942209487712,76.87089296957879,-1,0.930713055825573,Critical,2023-12-12 02:00:00
26.53190894518845,80.9778098071146,1,0.18401104797406403,Low,2023-02-05 12:00:00
29.170405612644917,77.01925499239779,3,0.8883766286421649,Critical,2023-11-21 20:00:00
18.544289357205773,72.86254711930117,-1,0.14276116469632985,Low,2023-01-29 14:00:00
13.067336920496455,77.62754083450986,2,0.9952352766723721,Critical,2023-12-16 11:00:00
29.510904980072954,77.07149871375763,-1,0.07478034049354396,Low,2023-10-26 05:00:00
28.367726846053262,77.04031180859039,3,0.9366320725902952,Critical,2023-08-27 07:00:00
12.841121614382866,77.59308341747071,2,0.9368548926569088,Critical,2023-06-03 21:00:00
13.06681892978506,80.31506742989218,4,0.9981572674576046,Critical,2023-02-24 22:00:00
28.54634275545945,77.08639326609389,3,0.7838668663740159,Critical,2023-10-31 12:00:00
12.569656449652946,80.31340352509842,4,0.7816028385560887,Critical,2023-04-28 08:00:00
26.87521453311168,81.09924087056835,1,0.07001259299964473,Low,2023-11-18 11:00:00
18.80144222226412,72.87161404545898,0,0.09438611042900831,Low,2023-06-01 09:00:00
13.236007648582715,77.56146341265904,2,0.6185262745637776,Critical,2023-09-14 23:00:00
12.657745987649012,77.3991355553942,2,0.2656830190681089,Low,2023-02-08 05:00:00
29.23444040580258,77.07850385280489,8,0.1274967415582166,Low,2023-07-22 07:00:00
18.80468834379039,72.92120203565162,0,0.29967378895134106,Low,2023-07-15 08:00:00
12.834851478992794,77.74068402214684,2,0.7260602574378231,Critical,2023-04-24 03:00:00
19.364837381028423,72.74465117455193,0,0.6947925574753299,Critical,2023-01-24 20:00:00
18.710973005186784,72.7993961711542,0,0.14022973918482445,Low,2023-08-21 09:00:00
13.08801113460732,77.5444849027257,2,0.061990484447879586,Low,2023-12-02 21:00:00
19.469965962768747,72.92593109154988,0,0.07469410876715044,Low,2023-08-16 15:00:00
12.584604068226556,80.44816332597522,-1,0.880523242816203,Critical,2023-07-23 07:00:00
13.032057371316832,77.54255434063474,2,0.04558689982561396,Low,2023-06-20 06:00:00
28.85455148828479,77.20196949801465,3,0.09556570880036165,Low,2023-06-18 04:00:00
28.991883932590785,77.10994046885656,3,0.8568054045473685,Critical,2023-02-26 19:00:00
18.65308154317632,72.91497418943653,0,0.4688996027432985,Moderate,2023-05-16 04:00:00
18.67742019195056,72.88833158466977,0,0.7066491093210869,Critical,2023-08-18 04:00:00
13.210735256084098,77.70176555865234,2,0.01517607439425371,Low,2023-06-04 16:00:00
13.215724711363174,80.30146081632022,4,0.0298854582508785,Low,2023-09-09 20:00:00
13.182348724386648,80.58765437084743,-1,0.5852391276010415,Moderate,2023-05-21 02:00:00
26.88778730277426,80.92681074581417,1,0.9970597553486661,Critical,2023-08-09 05:00:00
12.704169369376675,77.77285680708934,2,0.016019562946274893,Low,2023-04-21 14:00:00
13.10976398559606,80.13477558897297,4,0.1208295424417937,Low,2023-02-18 14:00:00
13.127129433335275,77.5106319651702,2,0.13948326148192622,Low,2023-02-04 13:00:00
18.869252002110063,72.9075727366513,0,0.4805741131717412,Moderate,2023-01-31 02:00:00
13.244326316259595,80.65159994141634,-1,0.7854897951966058,Critical,2023-10-23 23:00:00
26.498626902540963,80.91267461111053,1,0.024781128258412367,Low,2023-10-12 06:00:00
13.149026392870658,77.41789917207997,2,0.28672947724920317,Low,2023-12-03 03:00:00
12.677620784379853,77.70129686740654,2,0.9805206432329535,Critical,2023-01-04 00:00:00
28.94461660211613,76.81782395577325,3,0.8146853050819547,Critical,2023-02-16 04:00:00
12.81000285089823,77.59372098135809,2,0.005241687401344341,Low,2023-07-19 05:00:00
12.755944379632464,77.57300857596846,2,0.009322385804328457,Low,2023-01-26 18:00:00
19.36369397893829,73.05864158149296,0,0.47006838718406213,Moderate,2023-05-20 08:00:00
28.85714474562596,77.31464808041984,3,0.08444115294178152,Low,2023-09-07 16:00:00
27.163415284310656,80.86663106530888,1,0.7715834791791407,Critical,2023-04-15 21:00:00
13.602480308927602,77.52306686408141,-1,0.688171600857493,Critical,2023-09-12 06:00:00
13.000034348683078,80.1473788343194,4,0.07355241186911825,Low,2023-07-23 05:00:00
12.81236567188706,80.39138208033656,4,0.646006898020447,Critical,
13.039856977610116,80.2346531827255,4,0.05458635749141901,Low,2023-09-19 09:00:00
19.19312204252298,72.78543181576211,0,0.1293822387707399,Low,
28.819948442464845,77.18334362712747,3,0.03668753821713164,Low,2023-11-18 08:00:00
13.472026894314654,80.54704737173907,-1,0.06329269838271051,Low,2023-08-14 14:00:00
19.058733884379,72.78570453363794,0,0.23971300321224695,Low,2023-09-17 15:00:00
19.620199964071,72.70513613007007,-1,0.2150531307844981,Low,2023-02-09 09:00:00
18.98229490373527,72.90876536806246,0,0.10450964588820513,Low,2023-10-20 19:00:00
29.53755932360025,77.14393143763203,-1,0.07212299625535144,Low,2023-10-31 12:00:00
13.172126688615869,77.55792500110262,2,0.03223610862843968,Low,2023-12-29 22:00:00
12.84880660079818,80.11675820181082,4,0.07653012245349503,Low,2023-05-25 14:00:00
12.630345089082976,80.26030709556004,4,0.9908546998643197,Critical,2023-10-31 12:00:00
19.2652813221374,72.9784601962436,0,0.1551534467910925,Low,2023-02-11 17:00:00
26.80936159234561,81.16790866796528,1,0.06636608188105104,Low,2023-12-29 21:00:00
19.348849241913367,72.59321527285147,-1,0.7505571806094842,Critical,2023-02-17 09:00:00
13.236657236407195,80.2041518284581,4,0.1189483814356886,Low,2023-06-24 16:00:00
13.07321420538525,80.24622120535535,4,0.7198789843744118,Critical,2023-09-17 06:00:00
26.581674936312563,80.81140800388523,1,0.717230120318759,Critical,2023-07-12 23:00:00
28.213278658700585,77.362486116671,-1,0.09947813067258084,Low,2023-07-30 05:00:00
12.700250432052943,77.4592249340043,2,0.06794392533520628,Low,2023-10-01 21:00:00
28.983939238794225,77.09385685050364,3,0.684553936103221,Critical,2023-07-15 09:00:00
26.918277869528623,81.0275760729737,1,0.2344992968778156,Low,2023-11-25 16:00:00
12.645234980924409,80.21780359085437,4,0.5391923172642333,Moderate,2023-03-24 11:00:00
12.975906401052224,77.32502885162248,2,0.029813265441761515,Low,2023-06-28 14:00:00
19.21036590559067,72.84249756469433,0,0.1531687834840526,Low,2023-02-11 13:00:00
12.712763462554472,77.68468158300267,2,0.08625504922276953,Low,2023-01-20 07:00:00
12.94610088419411,77.61060116535539,2,0.11099964944150725,Low,2023-01-03 15:00:00
19.112005312468284,72.71997254032982,0,0.9147572221097219,Critical,2023-05-02 00:00:00
12.59661401692688,77.80372830567526,2,0.09291185214231872,Low,2023-09-13 03:00:00
26.97437938360006,80.95684944782668,1,0.7904810469004122,Critical,2023-08-08 17:00:00
19.31412909030053,72.81349559639675,0,0.5682281942554852,Moderate,2023-09-26 19:00:00
13.281350560805022,77.60238737070054,2,0.031433327060962274,Low,2023-01-23 02:00:00
13.508178931700046,80.42413746265535,4,0.25357495152196835,Low,2023-05-04 11:00:00
18.59540900668304,73.19909589600832,-1,0.6999237591302915,Critical,2023-06-23 18:00:00
28.30516218787564,77.29229144618509,3,0.5802504031194696,Moderate,2023-08-23 21:00:00
19.291863971597603,73.03569337625711,0,0.6310970948419317,Critical,2023-09-21 09:00:00
13.26385136110962,80.09024407610015,4,0.12792495114912972,Low,2023-01-25 17:00:00
13.118829205645891,77.5155163443367,2,0.027229997270728605,Low,2023-06-23 08:00:00
30.03654127436105,77.12789414027404,-1,0.0915739385715678,Low,2023-02-10 15:00:00
13.27213053837877,80.3257522588109,4,0.025738556964772445,Low,2023-06-17 19:00:00
13.3357932730881,77.35807705618178,-1,0.13273516325361337,Low,2023-06-29 09:00:00
13.40017274654592,80.26594147378087,4,0.8261604273892252,Critical,2023-02-08 01:00:00
13.23445817093895,80.36093836718102,4,0.040542673751597584,Low,2023-11-08 11:00:00
12.99601216838087,80.27492847934026,4,0.9787802872941762,Critical,2023-10-18 01:00:00
19.303123053445653,72.89641341427725,0,0.10955466578888741,Low,2023-02-09 19:00:00
26.586134145710552,81.03531173565926,1,0.7214097585125906,Critical,2023-02-28 04:00:00
18.94782824906477,72.8308415291101,0,0.8845530041666111,Critical,2023-05-14 23:00:00
12.894510121903632,80.15801601107472,4,0.04238740454875279,Low,2023-03-11 06:00:00
19.097921162576867,72.65553173533831,0,0.06627539442798029,Low,2023-12-30 14:00:00
19.81934174581182,73.07147497047055,-1,0.5637308609222716,Moderate,2023-09-18 17:00:00
28.180340990163508,77.10617486879399,3,0.24565694076910588,Low,2023-10-11 03:00:00
27.040310386543037,80.92494078331083,1,0.8057912920824816,Critical,2023-07-23 11:00:00
12.539879968357372,80.12764293180179,-1,0.7528036573192426,Critical,2023-11-25 16:00:00
18.94950549751139,73.33281845090588,-1,0.09168288491344881,Low,2023-11-24 14:00:00
27.182909769699226,80.76485770315107,1,0.07580372896578554,Low,2023-03-20 05:00:00
12.979259407271543,77.41855207713012,2,0.16636285917534172,Low,2023-05-26 05:00:00
18.641238333527895,73.00514632071014,0,0.10495467204338942,Low,2023-11-11 08:00:00
13.226805217916043,77.74631274064416,2,0.09982684885942078,Low,2023-10-20 18:00:00
12.99335530482857,80.58359291606588,-1,0.09292152707199836,Low,2023-05-06 19:00:00
13.148407546679282,80.29486282204188,4,0.09955861832840322,Low,2023-08-01 09:00:00
13.017557889143584,80.13078024085866,4,0.10209679351368979,Low,2023-06-26 14:00:00
12.827831165760388,80.16306787825975,4,0.3365005441062951,Moderate,2023-08-27 04:00:00
19.75782973053494,72.86737460601738,-1,0.4089064684846245,Moderate,2023-07-16 08:00:00
27.142218641867977,81.28423755154617,-1,0.10169839905437118,Low,2023-09-13 13:00:00
26.17171636102124,80.8215280629025,-1,0.2869580672804688,Low,2023-09-16 14:00:00
13.148677269369436,80.39855717250495,4,0.01743466675772902,Low,2023-09-11 07:00:00
26.702411860906132,80.99871660943082,1,0.05616973827150906,Low,2023-03-10 20:00:00
13.203687450110552,77.70416335148283,2,0.9962230653204169,Critical,2023-10-19 23:00:00
26.53892651153064,80.86256357359399,1,0.12301214990090921,Low,2023-08-19 06:00:00
26.85478960152408,80.92193645401198,1,0.09284764972597749,Low,2023-07-21 08:00:00
13.06988538034327,77.72946950039868,2,0.02304082661304723,Low,2023-01-21 10:00:00
19.33185520658488,72.94635756857134,0,0.880125838468679,Critical,2023-11-07 01:00:00
26.405446144590588,81.05709933689745,1,0.1506018398171686,Low,2023-06-03 04:00:00
26.6101380086506,80.97854113128045,1,0.1621046304945811,Low,2023-01-09 10:00:00
12.832906032408149,77.50510226126387,2,0.029804049433124678,Low,2023-08-31 10:00:00
12.76583902213304,77.3867295324091,2,0.010055645273434778,Low,2023-09-26 20:00:00
27.39858144513473,81.03602795143031,-1,0.08417210223181834,Low,2023-01-10 12:00:00
13.244017240430685,80.34132229872945,4,0.5423130675580374,Moderate,2023-11-10 10:00:00
12.76485934611223,80.21441457758146,4,0.04198622522648046,Low,2023-06-16 23:00:00
13.435094959036125,80.1560661435255,4,0.9965393991689192,Critical,2023-07-01 16:00:00
13.640337762282083,77.43801578178524,-1,0.9988992837680454,Critical,2023-06-02 19:00:00
13.234142160389943,77.38622867642769,2,0.18973355077728002,Low,2023-06-28 22:00:00
26.26437582667311,80.86987017161128,-1,0.9889908357706889,Critical,2023-03-16 23:00:00
12.806995246583574,77.3728986508614,2,0.14002417370209844,Low,2023-10-31 12:00:00
29.093522561382287,77.04624457153086,3,0.01642388452724602,Low,2023-11-12 06:00:00
26.567951134372468,80.82198164866045,1,0.13394585721364333,Low,2023-02-21 07:00:00
13.382519038205889,80.5016840341277,5,0.9980862783611846,Critical,2023-05-27 20:00:00
18.79372508653008,73.12780119511008,0,0.6462658748901251,Critical,2023-04-01 02:00:00
18.932589584625717,72.72713373551943,0,0.6514851254165399,Critical,2023-06-02 12:00:00
25.795871432169072,80.97476679892823,-1,0.23754497265611169,Low,2023-09-16 19:00:00
12.76002870627733,80.29983477057209,4,0.04598191710468001,Low,2023-04-06 08:00:00
12.725446356751318,80.16707326526382,4,0.007765232783521011,Low,2023-03-13 13:00:00
13.643344408272622,80.40532654775416,-1,0.5372909335953002,Moderate,2023-05-17 10:00:00
12.470832525890325,77.49509868155243,-1,0.08302544553434099,Low,2023-12-21 09:00:00
28.577241613239163,76.89158555902392,3,0.8604115376972231,Critical,2023-12-18 01:00:00
26.90473907545518,81.15289107767974,1,0.7448858713495772,Critical,2023-04-24 22:00:00
29.2277514926975,77.26965344225208,3,0.2406115892201158,Low,2023-08-30 04:00:00
26.428467915362308,81.29361397749878,-1,0.024494169276213302,Low,2023-12-27 21:00:00
13.25714936918675,77.37367954670817,-1,0.24496586890516378,Low,2023-06-17 02:00:00
26.75656908716149,81.02796130632375,1,0.03900844016145048,Low,2023-08-17 14:00:00
18.749975535205014,72.90327709294084,0,0.09934596380853529,Low,2023-08-25 14:00:00
13.141875320374949,77.69498321546793,2,0.0017980294066594414,Low,2023-02-07 23:00:00
19.183778047706788,72.55814355256587,-1,0.13300914660252058,Low,2023-01-17 13:00:00
12.783445518950248,77.45366664844016,2,0.03974822182858627,Low,2023-08-18 13:00:00
13.03202210728796,80.21761314008324,4,0.12147668947905582,Low,2023-04-02 12:00:00
26.735274956461367,80.93665871052762,1,0.20515161230396595,Low,2023-06-02 12:00:00
13.152152282181778,80.2931181975404,4,0.4456423632305254,Moderate,2023-08-24 21:00:00
13.201252313680476,77.70068197595492,2,0.8240235980984166,Critical,2023-11-11 04:00:00
19.581341996958976,72.98115961672819,0,0.47504224978448273,Moderate,2023-12-11 07:00:00
18.705194329024074,72.92011335774457,0,0.11531490512009529,Low,2023-04-22 07:00:00
19.790102273614625,73.083894316313,-1,0.8049463544982217,Critical,2023-06-04 04:00:00
28.07779889511561,77.17828426191234,-1,0.5922155799025138,Moderate,2023-10-13 21:00:00
26.84801663170655,80.74774247645118,1,0.23286642401181326,Low,2023-06-26 23:00:00
13.343020118020029,80.44224390071535,5,0.8644500979042542,Critical,2023-10-31 12:00:00
28.77632938310405,76.9888572662491,3,0.11226185131314871,Low,2023-01-30 17:00:00
26.687468227566946,81.12427503589008,1,0.15893160968056885,Low,2023-05-11 13:00:00
28.704068615617704,77.37660392369274,-1,0.1001265670075016,Low,2023-04-08 10:00:00
18.8301680475424,72.95665697308436,0,0.5839057870571693,Moderate,2023-10-28 08:00:00
26.597460415793424,80.70790624448928,1,0.18229560770766254,Low,2023-04-08 06:00:00
19.367536368706773,72.7889733978268,0,0.9970214294713154,Critical,2023-10-10 23:00:00
13.045981456159325,77.66636479033872,2,0.08225990521788451,Low,2023-07-04 09:00:00
26.624914930508684,81.0543412866329,1,0.8268917645604937,Critical,2023-07-09 15:00:00
13.276730905411222,77.6421980637145,2,0.019965283333747058,Low,2023-10-11 13:00:00
26.97311345112676,81.06524540051483,1,0.09719849033703445,Low,2023-04-28 18:00:00
13.313944667398848,80.39324131369186,4,0.059935629469902225,Low,2023-11-25 18:00:00
13.386533704640213,80.37759663043745,4,0.015914492606070196,Low,2023-09-08 14:00:00
28.507616995054985,77.04728132218754,3,0.005838263647224026,Low,2023-01-04 17:00:00
12.846620685241133,80.21997129999234,4,0.07388454618389763,Low,2023-09-16 04:00:00
13.334413439728742,80.44734215375792,5,0.6600971478672311,Critical,2023-01-04 11:00:00
26.96539412129703,81.10135597774938,1,0.257893575368409,Low,2023-09-15 17:00:00
13.067837180794513,80.21278607202885,4,0.010593797078235573,Low,2023-11-14 05:00:00
26.83517711262535,81.01725705508794,1,0.9821299131969539,Critical,2023-08-24 08:00:00
27.31345502212472,80.93152636714372,1,0.09983560799833453,Low,2023-07-27 07:00:00
12.82114660095714,80.08489989453054,-1,0.6472797864997565,Critical,2023-09-13 12:00:00
13.248151607280466,80.24627908589707,4,0.011269974076651557,Low,2023-12-21 20:00:00
26.766369060366216,80.7319350814919,1,0.3758825724953548,Moderate,2023-06-11 15:00:00
27.07786366905588,81.11883365109962,1,0.40144908877957297,Moderate,2023-12-19 07:00:00
19.3394035397852,72.79808268653045,0,0.37117971627038826,Moderate,2023-02-08 16:00:00
13.335031886085936,77.67771618348372,2,0.024492037118491138,Low,2023-08-19 19:00:00
13.504117009773012,80.12203889352443,4,0.7174091373781506,Critical,2023-12-05 07:00:00
13.218364473642906,80.2366633743209,4,0.007090436160167478,Low,2023-03-20 02:00:00
13.310558370570163,80.05487261295913,4,0.7045059881890414,Critical,2023-02-24 22:00:00
18.966906408600103,72.85410688233578,0,0.8997800012731363,Critical,2023-02-14 00:00:00
28.94057775651557,77.01961356309451,3,0.8530425475431854,Critical,2023-02-15 13:00:00
12.997677818679634,77.53842319097241,2,0.11254326178429709,Low,2023-05-30 17:00:00
13.011091002692917,80.2404027607893,4,0.041241391332530714,Low,2023-03-28 12:00:00
28.84347332906949,76.94235843046413,3,0.6794838589824543,Critical,2023-08-11 08:00:00
12.713538758747424,77.73595529722719,2,0.08566643595500163,Low,2023-11-17 13:00:00
13.772190646914272,80.32697846643332,-1,0.19508882634771543,Low,2023-01-04 19:00:00
12.789251830854123,80.23257058515321,4,0.053892720345269214,Low,2023-11-30 10:00:00
26.424153222174407,80.94141542719923,1,0.9907327041408591,Critical,2023-04-01 04:00:00
13.492738256914803,80.15847812828346,4,0.7351435727270907,Critical,2023-07-12 10:00:00
13.230845698165815,77.62705528046551,2,0.7285059559986714,Critical,
13.255373891224924,80.30187930414789,4,0.08445166310445011,Low,2023-03-13 22:00:00
13.185842284245345,77.33979764360265,-1,0.6463015376250905,Critical,2023-08-18 07:00:00
26.78151414897814,80.90527620932117,1,0.04086661776701665,Low,2023-12-26 15:00:00
